Address,"Country ",State,City,New customer records,Latitude,Longitude
"Homosassa, FL",US,FL,Homosassa,1,28.782535,-82.6065272
"Beulaville, NC",US,NC,Beulaville,1,34.9294833,-77.7673606
"Gladstone, MO",US,MO,Gladstone,1,39.2124965,-94.5743515
"Geneseo, NY",US,NY,Geneseo,1,42.795896,-77.816947
"Logansport, IN",US,IN,Logansport,1,40.7098754,-86.3761925
"Parkville, MO",US,MO,Parkville,1,39.2083011,-94.6837379
"Carlyle, IL",US,IL,Carlyle,1,38.6169038,-89.3605769
"Suffield, CT",US,CT,Suffield,1,41.9841737,-72.6425656
"WestNyack, NY",US,NY,West Nyack,1,41.0901290,-73.9704898
"Ramona, CA",US,CA,Ramona,1,33.0472806,-116.8776005
"Commerce, MI",US,MI,Commerce,1,42.5263661,-83.5043215
"Agawam, MA",US,MA,Agawam,1,42.0688621,-72.6151604
"Brampton, ON",CA,ON,Brampton,1,43.8331103,-79.7022191
"Moseley, VA",US,VA,Moseley,1,37.4768412,-77.7899125
"Pahoa, HI",US,HI,Pahoa,1,19.499382,-154.9381271
"Oakwood, OH",US,OH,Oakwood,1,39.7208924,-84.1710501
"Gatlinburg, TN",US,TN,Gatlinburg,1,35.7339097,-83.4476814
"Montague, MA",US,MA,Montague,1,42.5378736,-72.5373275
"Arcola, TX",US,TX,Arcola,1,29.5030144,-95.4624421
"Woodhaven, MI",US,MI,Woodhaven,1,42.1461832,-83.2367205
"Felton, CA",US,CA,Felton,1,37.0415836,-122.0769929
"Plano, IL",US,IL,Plano,1,41.6621539,-88.5380923
"Cedaredge, CO",US,CO,Cedaredge,1,38.8880996,-107.928884
"CanyonLake, TX",US,TX,Canyon Lake,1,29.8867349,-98.2363318
"Waterford, WI",US,WI,Waterford,1,42.799674,-88.2157997
"Moberly, MO",US,MO,Moberly,1,39.4186156,-92.4532705
"Cottonwood, AZ",US,AZ,Cottonwood,1,34.7256979,-112.0022905
"Wimauma, FL",US,FL,Wimauma,1,27.7134925,-82.3156052
"NorthYork, ON",CA,ON,North York,1,43.7543217,-79.4491057
"Ennice, NC",US,NC,Ennice,1,36.5553806,-80.9575632
"Sedalia, MO",US,MO,Sedalia,1,38.711535,-93.2282625
"Sussex, WI",US,WI,Sussex,1,43.1324769,-88.2138072
"Elbridge, NY",US,NY,Elbridge,1,43.0345105,-76.4479914
"Pasadena, MD",US,MD,Pasadena,1,39.155816,-76.5528831
"Bohannon, VA",US,VA,Bohannon,1,37.3982118,-76.36192
"Medora, IL",US,IL,Medora,1,39.1750662,-90.1383174
"Central, LA",US,LA,Central,1,30.5569969,-91.0360248
"Etobicoke, ON",CA,ON,Etobicoke,1,43.6046194,-79.4981677
"Ivins, UT",US,UT,Ivins,1,37.1765914,-113.6704511
"Somerdale, NJ",US,NJ,Somerdale,1,39.8346711,-75.0050218
"Kountze, TX",US,TX,Kountze,1,30.366303,-94.3204057
"SaukCity, WI",US,WI,Sauk City,1,43.2715944,-89.7226827
"Kirtland, NM",US,NM,Kirtland,1,36.743803,-108.359791
"Jackson, GA",US,GA,Jackson,1,34.1759043,-83.5611153
"Purdys, NY",US,NY,Purdys,1,41.3235722,-73.6558307
"Pace, FL",US,FL,Pace,1,30.5964175,-87.1662647
"Coxsackie, NY",US,NY,Coxsackie,1,42.3503724,-73.7973581
"Clinton, LA",US,LA,Clinton,1,40.7652778,-73.993889
"Clinton, CT",US,CT,Clinton,1,41.2795173,-72.5284566
"Nesconset, NY",US,NY,Nesconset,1,40.845094,-73.1523119
"Verdun, QC",CA,QC,Verdun,1,45.4592869,-73.5720103
"Iselin, NJ",US,NJ,Iselin,1,40.5711834,-74.3246656
"Carnegie, PA",US,PA,Carnegie,1,40.4062396,-80.0900531
"Clinton, WA",US,WA,Clinton,1,47.9756209,-122.3465929
"Biloxi, MS",US,MS,Biloxi,1,30.3989481,-88.8916491
"Hazlet, NJ",US,NJ,Hazlet,1,40.4154057,-74.1905486
"Sorrento, FL",US,FL,Sorrento,1,28.8074435,-81.5638095
"OakHills, CA",US,CA,Oak Hills,1,34.3936652,-117.3827146
"Norton, OH",US,OH,Norton,1,41.0376581,-81.6594224
"Mico, TX",US,TX,Mico,1,29.5449702,-98.9229307
"Creswell, OR",US,OR,Creswell,1,43.9237543,-123.0148627
"Amawalk, NY",US,NY,Amawalk,1,41.3052086,-73.7393008
"Tukwila, WA",US,WA,Tukwila,1,47.4601812,-122.240402
"Durant, OK",US,OK,Durant,1,33.9408938,-96.3935148
"Mineral, VA",US,VA,Mineral,1,38.0111527,-77.9080519
"Bloomsburg, PA",US,PA,Bloomsburg,1,41.0089926,-76.4470361
"CenterLine, MI",US,MI,Center Line,1,42.4850362,-83.0277002
"Preston, ID",US,ID,Preston,1,42.0930492,-111.8716455
"GlenCarbon, IL",US,IL,Glen Carbon,1,38.7483814,-89.9831580
"Darlington, SC",US,SC,Darlington,1,34.3028537,-79.8710831
"Hercules, CA",US,CA,Hercules,1,38.0209318,-122.2860347
"Rockledge, PA",US,PA,Rockledge,1,40.0813698,-75.090932
"LagoVista, TX",US,TX,Lago Vista,1,30.4601975,-97.9883477
"Lancaster, NH",US,NH,Lancaster,1,44.4577849,-71.6465532
"Altamont, NY",US,NY,Altamont,1,42.69695,-74.0255751
"Norridge, IL",US,IL,Norridge,1,41.9568228,-87.809398
"MountHolly, VT",US,VT,Mount Holly,1,43.4476574,-72.8258115
"Bucksport, ME",US,ME,Bucksport,1,44.60177,-68.7956914
"Stockton, UT",US,UT,Stockton,1,40.4590199,-112.3653518
"Byesville, OH",US,OH,Byesville,1,39.969274,-81.5343501
"Dundee, OR",US,OR,Dundee,1,45.2740826,-123.0019426
"Minocqua, WI",US,WI,Minocqua,1,45.8295428,-89.8806682
"Windsor, PA",US,PA,Windsor,1,39.9233971,-76.5948553
"Kenai, AK",US,AK,Kenai,1,60.5544444,-151.258333
"Dayton, ME",US,ME,Dayton,1,43.5311425,-70.5914945
"Lyndhurst, VA",US,VA,Lyndhurst,1,38.018939,-78.9570182
"Piqua, OH",US,OH,Piqua,1,40.1479255,-84.2232754
"Macedon, NY",US,NY,Macedon,1,43.0664875,-77.2988447
"Corbyville, ON",CA,ON,Corbyville,1,44.2477996,-77.3160615
"Georgetown, DE",US,DE,Georgetown,1,38.6923719,-75.3779835
"Putnam, CT",US,CT,Putnam,1,41.9162161,-71.9111544
"MountOlive, AL",US,AL,Mount Olive,1,33.6846368,-86.8754748
"Carlsbad, NM",US,NM,Carlsbad,1,32.3468333,-104.1876189
"Cotuit, MA",US,MA,Cotuit,1,41.6351769,-70.4642149
"Montclair, CA",US,CA,Montclair,1,34.0940897,-117.6964769
"Markham, ON",CA,ON,Markham,1,43.8826569,-79.2624676
"Emery, SD",US,SD,Emery,1,43.5997072,-97.6167588
"Remington, VA",US,VA,Remington,1,38.5350241,-77.8043521
"Harvard, IL",US,IL,Harvard,1,42.419577,-88.6172996
"Okotoks, AB",CA,AB,Okotoks,1,50.7253685,-113.975082
"FallsCity, NE",US,NE,Falls City,1,40.0608352,-95.6019294
"Oxford, ENG",GB,ENG,Oxford,1,51.7534512,-1.2699542
"Volo, IL",US,IL,Volo,1,42.3268774,-88.1714388
"Woodford, VA",US,VA,Woodford,1,38.1240808,-77.4025869
"Brandon, MB",CA,MB,Brandon,1,49.8874215,-99.962257
"Defiance, OH",US,OH,Defiance,1,41.2844933,-84.3557802
"Liberty, NC",US,NC,Liberty,1,35.8603952,-79.5722894
"Westcliffe, CO",US,CO,Westcliffe,1,38.134722,-105.4658353
"Mohnton, PA",US,PA,Mohnton,1,40.2871947,-75.9778695
"Cullman, AL",US,AL,Cullman,1,34.1748408,-86.8435802
"Adamstown, MD",US,MD,Adamstown,1,39.308889,-77.466733
"Lester, WV",US,WV,Lester,1,37.7290892,-81.3091914
"Bellmawr, NJ",US,NJ,Bellmawr,1,39.8761989,-75.1067719
"Vineland, NJ",US,NJ,Vineland,1,39.4862245,-75.0257241
"Durham, CT",US,CT,Durham,1,41.473678,-72.6822665
"Alfred, NY",US,NY,Alfred,1,42.2542334,-77.7906062
"Munhall, PA",US,PA,Munhall,1,40.3882174,-79.9133252
"Colton, CA",US,CA,Colton,1,34.0719924,-117.3370434
"Martin, OH",US,OH,Martin,1,41.5575498,-83.3365940
"Gardiner, NY",US,NY,Gardiner,1,41.680814,-74.1463103
"Glenarm, IL",US,IL,Glenarm,1,39.6258423,-89.656706
"Ipswich, ENG",GB,ENG,Ipswich,1,52.0504188,1.1447878
"LadyLake, FL",US,FL,Lady Lake,1,28.9174855,-81.9228604
"Joppa, MD",US,MD,Joppa,1,39.42891,-76.3607727
"Tenafly, NJ",US,NJ,Tenafly,1,40.9328765,-73.9662488
"Marshfield, MO",US,MO,Marshfield,1,37.3311777,-92.9047579
"Harlem, GA",US,GA,Harlem,1,33.4125928,-82.318405
"Selma, TX",US,TX,Selma,1,33.4849155,-97.8870897
"MakatiCity, 0",PH,0,Makati City,1,14.5636226,121.0549738
"Newton, NJ",US,NJ,Newton,1,41.0505459,-74.7599823
"Rochester, NH",US,NH,Rochester,1,43.3331375,-70.941451
"Wakefield, RI",US,RI,Wakefield,1,41.4457685,-71.4984597
"Sayreville, NJ",US,NJ,Sayreville,1,40.4653838,-74.3304256
"Loris, SC",US,SC,Loris,1,34.0478813,-78.8599823
"Arcata, CA",US,CA,Arcata,1,40.8770118,-124.0890279
"Carroll, IA",US,IA,Carroll,1,42.0651109,-94.8666108
"Rockwood, MI",US,MI,Rockwood,1,42.6445362,-82.9287543
"Depew, NY",US,NY,Depew,1,42.9071198,-78.7265655
"Dinuba, CA",US,CA,Dinuba,1,36.5674504,-119.3945663
"Export, PA",US,PA,Export,1,40.4183676,-79.623762
"Westampton, NJ",US,NJ,Westampton,1,40.0057669,-74.8638261
"Holyoke, MA",US,MA,Holyoke,1,42.2041971,-72.60229
"Winfield, WV",US,WV,Winfield,1,38.5370337,-81.8740226
"Georgetown, IN",US,IN,Georgetown,1,38.2937407,-85.9556059
"Metamora, IL",US,IL,Metamora,1,40.7975704,-89.3642938
"SanJacinto, CA",US,CA,San Jacinto,1,33.7839664,-116.9589086
"Leicester, ENG",GB,ENG,Leicester,1,52.6321088,-1.1236065
"Highland, NY",US,NY,Highland,1,41.721256,-73.9608072
"Glenwood, IL",US,IL,Glenwood,1,41.5510297,-87.6359498
"PinePlains, NY",US,NY,Pine Plains,1,41.9797287,-73.6563091
"Piperton, TN",US,TN,Piperton,1,35.0738112,-89.6049087
"WestIslip, NY",US,NY,West Islip,1,40.7064515,-73.2987663
"Johnston, IA",US,IA,Johnston,1,41.6834563,-93.7042959
"Greenwood, AR",US,AR,Greenwood,1,35.450587,-94.4411881
"LowerAllen, PA",US,PA,Lower Allen,1,40.2311853,-76.9073651
"Aspers, PA",US,PA,Aspers,1,39.9769235,-77.2276496
"NewAlbany, PA",US,PA,New Albany,1,41.6000752,-76.4418868
"Willisburg, KY",US,KY,Willisburg,1,37.8316799,-85.1290757
"Dwight, IL",US,IL,Dwight,1,41.0898973,-88.4307776
"Warwick, MA",US,MA,Warwick,1,42.6993113,-72.315102
"Coralville, IA",US,IA,Coralville,1,41.6742145,-91.5703527
"Doraville, GA",US,GA,Doraville,1,33.9030174,-84.2802057
"HazelPark, MI",US,MI,Hazel Park,1,42.4620142,-83.1035688
"Sandia, TX",US,TX,Sandia,1,28.0200415,-97.8790644
"Hollywood, CA",US,CA,Hollywood,1,34.088464,-118.3190484
"EastYork, PA",US,PA,East York,1,39.9671069,-76.6747844
"Zanesville, OH",US,OH,Zanesville,1,39.9552129,-82.0222627
"Rice, MN",US,MN,Rice,1,44.2940594,-93.2723147
"LongGrove, IL",US,IL,Long Grove,1,42.1783584,-87.9978518
"Vienna, WV",US,WV,Vienna,1,39.3169871,-81.5537257
"KansasCity, KS",US,KS,Kansas City,1,39.1134562,-94.6264970
"Perris, CA",US,CA,Perris,1,33.8494561,-117.201067
"Camden, AR",US,AR,Camden,1,33.5499686,-92.8297291
"Largo, MD",US,MD,Largo,1,38.8824538,-76.8285746
"Greenwood, SC",US,SC,Greenwood,1,34.1954001,-82.1617883
"Ceres, CA",US,CA,Ceres,1,37.6091183,-120.9388745
"Strasburg, CO",US,CO,Strasburg,1,39.7240891,-104.3215256
"Greentown, PA",US,PA,Greentown,1,41.3212838,-75.3042052
"Tecumseh, MI",US,MI,Tecumseh,1,42.0112417,-83.9584709
"Bolivar, MO",US,MO,Bolivar,1,37.6080727,-93.4289786
"PinkHill, NC",US,NC,Pink Hill,1,35.0550762,-77.7449424
"Whiteford, MD",US,MD,Whiteford,1,39.7153942,-76.3704707
"Berwyn, PA",US,PA,Berwyn,1,40.0480849,-75.4425098
"Hampshire, IL",US,IL,Hampshire,1,42.136431,-88.5005822
"Raynham, MA",US,MA,Raynham,1,41.9231647,-71.0515465
"Deerfield, WI",US,WI,Deerfield,1,43.0462329,-89.0810152
"Camden, ME",US,ME,Camden,1,44.2115771,-69.0645387
"Calais, ME",US,ME,Calais,1,45.1740889,-67.2686771
"Ledyard, CT",US,CT,Ledyard,1,41.4398205,-72.0142421
"Jackson, NJ",US,NJ,Jackson,1,39.7755027,-74.8572941
"Hobart, IN",US,IN,Hobart,1,41.5322592,-87.2550353
"Washington, NJ",US,NJ,Washington,1,40.7620919,-74.976499
"LakeGeneva, WI",US,WI,Lake Geneva,1,42.5918039,-88.4345369
"Lakeshore, ON",CA,ON,Lakeshore,1,42.2887983,-82.8690328
"Centerport, NY",US,NY,Centerport,1,40.898077,-73.373051
"BalHarbour, FL",US,FL,Bal Harbour,1,25.8917613,-80.1269896
"NewBerlin, IL",US,IL,New Berlin,1,39.7253276,-89.9106632
"Sylvania, GA",US,GA,Sylvania,1,32.7468666,-81.6373954
"Magalia, CA",US,CA,Magalia,1,39.8219895,-121.6106545
"LakeCity, FL",US,FL,Lake City,1,30.1894252,-82.6394803
"Paden, OK",US,OK,Paden,1,35.5094576,-96.5709173
"Bridgeport, PA",US,PA,Bridgeport,1,40.1048965,-75.3481929
"Palmyra, IN",US,IN,Palmyra,1,38.4032934,-86.1149796
"HollyRidge, NC",US,NC,Holly Ridge,1,34.4954448,-77.5549696
"Kentwood, MI",US,MI,Kentwood,1,32.3475528,-90.3232477
"Ayden, NC",US,NC,Ayden,1,35.4550912,-77.4313058
"NorthSalem, NY",US,NY,North Salem,1,41.3348169,-73.5712374
"Stratham, NH",US,NH,Stratham,1,42.9886995,-70.9128335
"FairHaven, VT",US,VT,Fair Haven,1,43.5947898,-73.2659674
"Armonk, NY",US,NY,Armonk,1,41.132973,-73.7126064
"Harahan, LA",US,LA,Harahan,1,29.9362118,-90.2013724
"Centereach, NY",US,NY,Centereach,1,40.867749,-73.0839793
"Skillman, NJ",US,NJ,Skillman,1,40.4184838,-74.7142031
"Kaufman, TX",US,TX,Kaufman,1,32.5867797,-96.3086768
"Radcliff, KY",US,KY,Radcliff,1,37.8151683,-85.9473603
"Ashland, OR",US,OR,Ashland,1,42.1959099,-122.7167391
"FoxIsland, WA",US,WA,Fox Island,1,47.2490275,-122.6263446
"Glenville, PA",US,PA,Glenville,1,39.7570874,-76.8139066
"Belgrade, MT",US,MT,Belgrade,1,45.7740186,-111.1707797
"Stow, OH",US,OH,Stow,1,41.2003743,-81.4608958
"Cassopolis, MI",US,MI,Cassopolis,1,41.9108333,-86.0111111
"Wilmington, OH",US,OH,Wilmington,1,39.441677,-83.817316
"Cheney, WA",US,WA,Cheney,1,47.50609,-117.5664069
"Bishop, CA",US,CA,Bishop,1,37.3739005,-118.391864
"Brazil, IN",US,IN,Brazil,1,39.5128298,-87.1355131
"EastHaddam, CT",US,CT,East Haddam,1,41.4528584,-72.4613331
"Graham, NC",US,NC,Graham,1,36.0447215,-79.3722896
"LakePark, NC",US,NC,Lake Park,1,35.8652922,-78.6664039
"Roscoe, IL",US,IL,Roscoe,1,42.4133505,-89.0092742
"Glenview, AL",US,AL,Glenview,1,33.4755208,-86.899681
"KureBeach, NC",US,NC,Kure Beach,1,33.9968399,-77.9072081
"Pahrump, NV",US,NV,Pahrump,1,36.2103799,-115.9840773
"Hainesport, NJ",US,NJ,Hainesport,1,39.9791538,-74.8468161
"Endicott, NY",US,NY,Endicott,1,42.0975869,-76.0482548
"Shannon, GA",US,GA,Shannon,1,34.3419719,-85.0808279
"Olga, WA",US,WA,Olga,1,48.6189661,-122.835817
"Joppatowne, MD",US,MD,Joppatowne,1,39.4140517,-76.3484206
"Pennington, NJ",US,NJ,Pennington,1,40.3328834,-74.7941423
"FordCity, PA",US,PA,Ford City,1,40.7706966,-79.5314119
"Lorain, OH",US,OH,Lorain,1,41.4673238,-82.1781904
"Andover, ENG",GB,ENG,Andover,1,51.211559,-1.4927767
"Marshall, MI",US,MI,Marshall,1,42.2692088,-84.9924941
"Webster, MA",US,MA,Webster,1,42.0425779,-71.8461298
"Ogdensburg, NJ",US,NJ,Ogdensburg,1,41.0748192,-74.5962714
"Hamtramck, MI",US,MI,Hamtramck,1,42.3898131,-83.0506737
"Buffalo, MN",US,MN,Buffalo,1,45.1588527,-93.8433039
"Trail, BC",CA,BC,Trail,1,49.0948882,-117.7091903
"Dupont, PA",US,PA,Dupont,1,41.3241177,-75.7502217
"Cato, WI",US,WI,Cato,1,44.1423564,-87.8619508
"Burnsville, MN",US,MN,Burnsville,1,44.784412,-93.2653649
"Abernathy, TX",US,TX,Abernathy,1,33.8451149,-101.7583406
"Columbus, NE",US,NE,Columbus,1,41.4440288,-97.3403231
"Sterling, CT",US,CT,Sterling,1,41.6906546,-71.8467379
"Holley, NY",US,NY,Holley,1,43.2263707,-78.0325414
"Troutman, NC",US,NC,Troutman,1,35.7122811,-80.894625
"Kinderhook, NY",US,NY,Kinderhook,1,42.3953617,-73.6978983
"Naugatuck, CT",US,CT,Naugatuck,1,41.4928044,-73.0521981
"Hydes, MD",US,MD,Hydes,1,39.4811527,-76.4866953
"SouthColby, WA",US,WA,South Colby,1,47.5220415,-122.5373546
"Clatskanie, OR",US,OR,Clatskanie,1,46.1006715,-123.2117461
"Dubai, DU",AE,DU,Dubai,1,25.0742823,55.1885387
"Clive, IA",US,IA,Clive,1,41.6077242,-93.8046668
"Anoka, MN",US,MN,Anoka,1,45.1977428,-93.3871758
"Bushwood, MD",US,MD,Bushwood,1,38.3064499,-76.7698497
"Cayucos, CA",US,CA,Cayucos,1,35.4469453,-120.9030742
"Mentone, IN",US,IN,Mentone,1,41.1754122,-86.0300784
"Hauula, HI",US,HI,Hauula,1,21.59497,-157.9196434
"GoldCanyon, AZ",US,AZ,Gold Canyon,1,33.3710715,-111.4261850
"LakeZurich, IL",US,IL,Lake Zurich,1,42.1969689,-88.0934108
"Quantico, VA",US,VA,Quantico,1,38.5216685,-77.2931206
"Erlanger, KY",US,KY,Erlanger,1,39.0163086,-84.5995664
"Jefferson, TX",US,TX,Jefferson,1,32.77616,-94.3372
"LaVeta, CO",US,CO,La Veta,1,37.5050118,-105.0077747
"Freeland, WA",US,WA,Freeland,1,48.018148,-122.5154662
"OceanGrove, NJ",US,NJ,Ocean Grove,1,40.2120564,-74.0075297
"Manorville, NY",US,NY,Manorville,1,40.8690979,-72.7933245
"Claridge, PA",US,PA,Claridge,1,40.3697634,-79.6161027
"Buellton, CA",US,CA,Buellton,1,34.6215141,-120.1905622
"McDonald, OH",US,OH,Mc Donald,1,40.5583798,-83.3877172
"Salem, CT",US,CT,Salem,1,41.5002358,-72.2256426
"Dundee, MS",US,MS,Dundee,1,34.5289819,-90.4630405
"Fargo, ND",US,ND,Fargo,1,46.8809859,-96.785124
"Lancaster, WI",US,WI,Lancaster,1,42.8468302,-90.7092577
"Decatur, IL",US,IL,Decatur,1,39.8552722,-88.9455504
"Lobelville, TN",US,TN,Lobelville,1,35.7766118,-87.7866154
"Greenfield, CA",US,CA,Greenfield,1,46.18194,-62.7367173
"Somerville, AL",US,AL,Somerville,1,34.4728961,-86.7984313
"CutOff, LA",US,LA,Cut Off,1,29.5137680,-90.3239092
"Winterset, IA",US,IA,Winterset,1,41.3347631,-94.0135687
"Atwater, OH",US,OH,Atwater,1,41.024134,-81.1648959
"Monroe, GA",US,GA,Monroe,1,33.7949414,-83.7414428
"Holliston, MA",US,MA,Holliston,1,42.2125965,-71.4203382
"Broadway, VA",US,VA,Broadway,1,38.6074025,-78.7944382
"Onalaska, WI",US,WI,Onalaska,1,43.8759365,-91.2269013
"CaveSpring, VA",US,VA,Cave Spring,1,37.2319355,-80.0113280
"Sycamore, OH",US,OH,Sycamore,1,40.9497783,-83.1707508
"Brawley, CA",US,CA,Brawley,1,32.9905386,-115.5135984
"Gualala, CA",US,CA,Gualala,1,38.7634387,-123.5223119
"Whitby, ON",CA,ON,Whitby,1,43.8879483,-78.9455756
"Manson, WA",US,WA,Manson,1,47.8851932,-120.1611199
"Appling, GA",US,GA,Appling,1,33.5584965,-82.3209241
"Chalfont, PA",US,PA,Chalfont,1,40.2878561,-75.2112009
"Waupaca, WI",US,WI,Waupaca,1,44.3580348,-89.0859464
"Rotterdam, NY",US,NY,Rotterdam,1,42.7809319,-73.9619972
"Howard, WI",US,WI,Howard,1,44.9472087,-91.5489664
"Toledo, OR",US,OR,Toledo,1,44.6358548,-123.9330935
"Broadlands, VA",US,VA,Broadlands,1,39.019115,-77.5190562
"Farmington, CT",US,CT,Farmington,1,41.7506058,-72.8670521
"Meshoppen, PA",US,PA,Meshoppen,1,41.646127,-75.9059426
"Minden, LA",US,LA,Minden,1,32.6050294,-93.2944337
"Lynwood, IL",US,IL,Lynwood,1,41.5271454,-87.5584642
"Mahomet, IL",US,IL,Mahomet,1,40.2023554,-88.4102469
"Hooksett, NH",US,NH,Hooksett,1,43.090581,-71.4628568
"Bethany, CT",US,CT,Bethany,1,41.4126853,-72.9686427
"Alexandria, MN",US,MN,Alexandria,1,45.8670156,-95.3950797
"Pontotoc, MS",US,MS,Pontotoc,1,34.2478831,-88.998673
"Greensboro, GA",US,GA,Greensboro,1,33.5810707,-83.1813753
"MountUlla, NC",US,NC,Mount Ulla,1,35.6584725,-80.7267361
"Germantown, WI",US,WI,Germantown,1,43.2251271,-88.1351663
"Leipsic, DE",US,DE,Leipsic,1,39.2453535,-75.4948678
"StThomas, ON",CA,ON,St Thomas,1,42.7790220,-81.1929882
"Barton, VT",US,VT,Barton,1,44.7479445,-72.1798459
"Clementon, NJ",US,NJ,Clementon,1,39.803378,-74.9845926
"HoneaPath, SC",US,SC,Honea Path,1,34.4465018,-82.3915122
"OrangeCity, FL",US,FL,Orange City,1,28.9488761,-81.2986741
"Leicester, MA",US,MA,Leicester,1,42.2473149,-71.9050731
"Jesup, GA",US,GA,Jesup,1,31.6057917,-81.8820128
"Amherst, OH",US,OH,Amherst,1,41.4169117,-82.2018419
"Pickens, SC",US,SC,Pickens,1,34.8834489,-82.7073573
"Bridgeport, WV",US,WV,Bridgeport,1,39.2895374,-80.2640087
"Jonestown, TX",US,TX,Jonestown,1,30.4923816,-97.9245335
"Portage, IN",US,IN,Portage,1,41.6173148,-87.1866977
"Christiana, TN",US,TN,Christiana,1,35.7106462,-86.4060166
"Davisburg, MI",US,MI,Davisburg,1,42.7531105,-83.5361695
"Elbert, CO",US,CO,Elbert,1,39.219154,-104.5367173
"Lenox, GA",US,GA,Lenox,1,31.2657537,-83.4631121
"Severance, CO",US,CO,Severance,1,40.5175249,-104.8682603
"Pella, IA",US,IA,Pella,1,41.406404,-92.9152835
"Roseland, VA",US,VA,Roseland,1,37.7318228,-78.9699297
"DeKalb, IL",US,IL,De Kalb,1,42.0047639,-89.1098991
"Santaquin, UT",US,UT,Santaquin,1,39.9573083,-111.7815395
"Leslie, MI",US,MI,Leslie,1,42.4452693,-84.4196965
"Litchfield, CT",US,CT,Litchfield,1,41.747319,-73.1887243
"SouthHaven, MI",US,MI,South Haven,1,42.4030865,-86.2736407
"Lisbon, 11",PT,11,Lisbon,1,38.7443611,-9.1802288
"Hanska, MN",US,MN,Hanska,1,44.1417849,-94.4571522
"Colchester, VT",US,VT,Colchester,1,44.5470092,-73.15461
"Tiffin, OH",US,OH,Tiffin,1,41.1200546,-83.1842843
"Hopatcong, NJ",US,NJ,Hopatcong,1,40.924784,-74.6716511
"InletBeach, FL",US,FL,Inlet Beach,1,30.2755101,-86.0117573
"Pendleton, SC",US,SC,Pendleton,1,34.634137,-82.7899646
"Millville, PA",US,PA,Millville,1,41.1238006,-76.5274635
"GulfBreeze, FL",US,FL,Gulf Breeze,1,30.3612885,-87.1683428
"Sparta, NC",US,NC,Sparta,1,36.5131327,-81.1360573
"Bogalusa, LA",US,LA,Bogalusa,1,30.769553,-89.8669906
"Winnebago, MN",US,MN,Winnebago,1,43.4929125,-93.5652425
"Calistoga, CA",US,CA,Calistoga,1,38.5797675,-122.5781004
"SouthPark, AL",US,AL,South Park,1,34.6200743,-86.57049
"Gary, IN",US,IN,Gary,1,41.6045061,-87.3373495
"Pataskala, OH",US,OH,Pataskala,1,39.9891806,-82.6732251
"Hellertown, PA",US,PA,Hellertown,1,40.5680121,-75.3391455
"Barnstable, MA",US,MA,Barnstable,1,41.7004049,-70.3001922
"Rathdrum, ID",US,ID,Rathdrum,1,47.8279709,-116.8824327
"WoodDale, IL",US,IL,Wood Dale,1,41.9638248,-87.9796047
"Alsip, IL",US,IL,Alsip,1,41.6812392,-87.7391464
"Dayton, TX",US,TX,Dayton,1,30.009811,-94.9039844
"Dublin, VA",US,VA,Dublin,1,37.0923355,-80.6823931
"ElmGrove, WI",US,WI,Elm Grove,1,43.0430679,-88.0789780
"GlensFalls, NY",US,NY,Glens Falls,1,43.3099410,-73.6444470
"LidoBeach, NY",US,NY,Lido Beach,1,40.5868290,-73.6109487
"Somerton, AZ",US,AZ,Somerton,1,32.5959324,-114.7168218
"Leicester, NC",US,NC,Leicester,1,35.6573237,-82.6933075
"Girard, OH",US,OH,Girard,1,41.1936747,-80.6925793
"Mukilteo, WA",US,WA,Mukilteo,1,47.9492207,-122.2984112
"Clinton, NJ",US,NJ,Clinton,1,41.0893095,-74.4467451
"Phoenicia, NY",US,NY,Phoenicia,1,42.0774565,-74.3052306
"Duryea, PA",US,PA,Duryea,1,41.3480123,-75.7700628
"Lyons, GA",US,GA,Lyons,1,32.2079736,-82.3256754
"Northfield, IL",US,IL,Northfield,1,42.0909474,-87.7647128
"Euclid, OH",US,OH,Euclid,1,41.5954399,-81.5237758
"Calexico, CA",US,CA,Calexico,1,32.6678421,-115.5187655
"Danvers, MA",US,MA,Danvers,1,42.5831612,-70.9318791
"Vilas, NC",US,NC,Vilas,1,36.2358065,-81.7735611
"Sawyer, MI",US,MI,Sawyer,1,41.8855536,-86.6000203
"Portland, TX",US,TX,Portland,1,27.901782,-97.3222346
"RiverGrove, IL",US,IL,River Grove,1,41.9258642,-87.8358943
"Croghan, NY",US,NY,Croghan,1,43.895913,-75.392647
"Charleston, IL",US,IL,Charleston,1,39.4961462,-88.1854602
"Massillon, OH",US,OH,Massillon,1,40.7925448,-81.5023382
"MorroBay, CA",US,CA,Morro Bay,1,35.3658075,-120.8499010
"Lee, NH",US,NH,Lee,1,43.1555326,-70.9710151
"Highland, IN",US,IN,Highland,1,41.5464619,-87.4590671
"Baldwin, FL",US,FL,Baldwin,1,30.3055245,-81.9773254
"Manheim, PA",US,PA,Manheim,1,40.1716653,-76.3923934
"Coplay, PA",US,PA,Coplay,1,40.6701245,-75.5017558
"Hudson, NY",US,NY,Hudson,1,42.2540699,-73.7977798
"Cortland, NY",US,NY,Cortland,1,42.6011813,-76.1804843
"Pinson, AL",US,AL,Pinson,1,33.696622,-86.6869501
"Windsor, CO",US,CO,Windsor,1,40.4827695,-104.8944375
"Glasgow, KY",US,KY,Glasgow,1,37.0089006,-85.8888495
